ID,Ws,WD_cos,WD_sin,temp,SurfPressure,ln(conc)
4136,2.16,-0.040131793,-0.999194395,290.8,812,3.09E+00
4137,3.62,-0.320612991,-0.947210278,293.1,811,4.76E+00
4138,3.94,-0.173648178,-0.984807753,293.8,811,4.55E+00
4139,3.7,-0.135715572,-0.99074784,294.2,811,6.53E+00
4140,3.85,-0.139173101,-0.990268069,294.7,811,5.28E+00
4141,3.98,-0.083677843,-0.996492859,294.7,810,4.50E+00
4142,3.86,0.190808995,-0.981627183,294.9,809,4.08E+00
4143,6,0.926528631,0.376224263,289.9,809,5.21E+00
4144,7.75,0.848048096,-0.529919264,286.8,809,4.94E+00
4145,6.22,0.057564027,-0.998341817,288.7,809,8.66E+00
4146,6.54,0.376224263,-0.926528631,288,809,8.64E+00
4147,4.8,0.406736643,-0.913545458,287,809,6.66E+00
4148,5.8,0.22835087,-0.973578903,286.1,810,5.11E+00
4149,4.85,0.128795597,-0.991671162,285.5,810,6.99E+00
4150,6.01,0.226651307,-0.973975967,286,810,4.26E+00
4151,4.81,0.260504509,-0.965472631,286.5,810,3.79E+00
4152,5.65,0.260504509,-0.965472631,286.1,809,5.68E+00
4153,4.94,-0.268919821,-0.963162567,285.7,809,3.20E+00
4154,4.38,-0.083677843,-0.996492859,285.2,810,1.22E+01
4155,5.53,0.017452406,-0.999847695,285.1,810,1.28E+01
4156,6.08,0.189095443,-0.981958713,284.7,809,1.43E+01
4157,6.78,0.315649037,-0.948876012,285.4,809,6.68E-01
4158,6.76,0.372987783,-0.927836254,286.3,809,9.25E+00
4159,7.82,0.4539905,-0.891006524,287.9,809,1.69E+00
4160,7.34,0.471011881,-0.882126866,288.9,810,7.14E+00
4161,5.69,0.580702956,-0.814115518,289.9,810,6.86E+00
4162,5.6,0.599023599,-0.800731371,290.9,810,3.22E+00
4163,5.05,0.513541252,-0.858064906,291.9,810,3.00E-01
4164,5.01,0.323917418,-0.946085359,292.7,811,-4.28E+00
4165,4.59,0.294040325,-0.955793015,293.1,810,-7.74E+00
4166,4.31,0.173648178,-0.984807753,293.3,810,-2.31E+01
4167,3.2,0.619779032,-0.784776371,293.6,809,-8.65E+00
4168,5.9,0.960293686,0.278991106,286.4,809,-5.67E+00
4169,4.46,0.733729865,0.679441304,289.2,809,-5.94E-01
4170,4.93,0.75470958,0.656059029,287.8,808,2.93E-01
4171,1.83,-0.270600446,-0.962691746,287.8,810,2.51E+00
4172,7.34,-0.478691858,-0.877982975,284.1,814,5.34E+00
4173,3.04,-0.968583161,-0.248689887,283,810,5.69E+00
4174,3.2,0.04884977,-0.998806137,283.3,810,8.97E+00
4175,4.23,0.475624209,-0.879648573,285,810,2.47E+00
4176,4.01,0.152985836,-0.988228381,283.6,811,3.48E+00
4177,4.3,0.33873792,-0.940880769,283.7,811,4.02E+00
4178,2.92,0.307356618,-0.951594404,282.2,811,6.93E+00
4179,3.44,0.662620048,-0.748955721,283.7,811,2.44E+00
4180,3.53,0.867765453,-0.496973961,283.7,811,9.97E-01
4181,3.78,0.874619707,-0.48480962,284.9,811,1.05E+01
4182,2.86,0.997801468,-0.0662739,286,811,6.46E+00
4183,2.78,0.998239828,0.059306374,286.3,812,4.05E+00
4184,1.74,0.931691228,0.36325123,287.6,813,1.02E+01
4185,2.35,0.593418887,0.804893797,289.1,813,3.62E+00
4186,2.72,0.253757945,0.967267753,289.9,812,8.50E-01
4187,2.58,0.830984469,0.556295616,288.9,812,8.96E-01
4188,5.78,-0.436801788,-0.899557779,285.7,813,5.31E-01
4189,1.57,0.455544907,-0.890212805,284.9,815,-2.10E+00
4190,4.76,0.547563223,-0.836764313,285,813,-4.54E-01
4191,5.88,0.603207988,-0.797583929,285.8,813,-1.70E-01
4192,3.67,0.221548498,-0.975149354,287.6,813,6.77E-02
4193,3.34,0.557745109,-0.830012285,287.5,815,2.56E+00
4194,3.83,0.740804596,-0.671720589,287.6,815,7.93E+00
4195,3.51,0.546101961,-0.837718717,286.3,815,6.49E+00
4196,2.97,-0.716910608,-0.697165103,284.3,815,1.87E+00
4197,3.21,0.441505853,-0.89725837,284,815,-3.83E-01
4198,3.4,0.589196357,-0.807989884,284.2,814,-5.55E-01
4199,2.91,-0.489382452,-0.872069272,282.6,815,-8.60E-01
4200,3.42,0.226651307,-0.973975967,283.6,815,-9.73E-01
4201,3.68,0.16848938,-0.985703469,283.6,815,-2.12E+00
4202,3.28,-0.599023599,-0.800731371,282.8,814,-2.17E+00
4203,3.56,-0.02094242,-0.999780683,283.2,815,3.14E+00
4204,3.5,-0.010471784,-0.999945169,283.3,815,4.42E+00
4205,4.41,0.317304656,-0.948323655,285.2,815,1.32E+01
4206,4.69,0.493941867,-0.86949493,287.2,814,1.26E+01
4207,5.07,0.67687597,-0.736097087,288.6,814,8.93E+00
4208,2.47,0.990268069,-0.139173101,289.8,815,4.51E+00
4209,2.56,0.989272333,0.146083029,290.7,815,3.74E+00
4210,2.11,0.996492859,0.083677843,291.7,815,3.03E+00
4211,2.58,0.939094252,-0.343659695,292.3,814,-4.86E+00
4212,2.29,0.435231099,-0.900318771,292.1,814,-2.57E+00
4213,3.77,0.759271307,-0.650774217,293.4,814,1.48E+00
4214,2.93,0.781520472,-0.623879597,294.1,813,-1.47E+00
4215,2.62,0.738455341,-0.674302388,294.2,814,-5.64E-01
4216,3.13,0.797583929,-0.603207988,293.7,814,-9.76E-02
4217,2.59,0.262189179,0.965016494,289.6,813,2.75E+00
4218,2.3,-0.441505853,0.89725837,290.4,814,3.36E+00
4219,1.93,-0.455544907,0.890212805,289.5,814,2.73E+00
4220,1.51,-0.395545503,0.918446381,286.6,815,2.37E+00
4221,0.69,-0.43993917,-0.898027576,285.9,814,2.10E+00
4222,2.39,-0.00698126,-0.999975631,285.1,815,2.01E+00
4223,3.36,-0.233445364,-0.97236992,285.7,814,1.06E+00
4224,3.79,-0.343659695,-0.939094252,285.9,814,-1.18E+00
4225,4.19,-0.382683432,-0.923879533,286.7,814,-4.02E+00
4226,4.6,-0.455544907,-0.890212805,286.4,814,-4.10E+00
4227,4.9,-0.562083378,-0.827080574,285.9,814,-4.95E+00
4228,4.08,-0.490903754,-0.871213811,285.9,814,-5.19E-01
4229,3.68,-0.457097927,-0.889416373,287.5,814,7.26E+00
4230,3.26,-0.535826795,-0.844327926,290.4,814,9.96E+00
4231,2.91,-0.328866647,-0.94437637,294,814,1.00E+01
4232,3.66,0.182235525,-0.983254908,296.2,815,8.64E+00
4233,2.94,0.397147891,-0.917754626,297,814,8.22E+00
4234,2.12,0.590605668,-0.806960312,297.7,814,6.12E+00
4235,1.86,0.243615012,-0.969872015,298.6,815,9.92E+00
4236,2.53,-0.240228042,-0.970716482,299.5,815,1.33E+01
4237,2.86,-0.307356618,-0.951594404,299.8,815,9.36E+00
4238,2.46,-0.1719291,-0.985109326,299.8,814,6.68E+00
4239,2.1,-0.159881188,-0.987136265,299.9,814,8.63E+00
4240,2.49,0.356737999,-0.934204474,299.9,815,8.83E+00
4241,6.38,0.348572047,-0.937281989,300.3,811,8.65E+00
4242,5.58,0.99912283,0.041875654,296,812,9.59E+00
4243,1.5,0.967267753,0.253757945,294,814,9.11E+00
4244,2.56,0.948323655,0.317304656,291,814,7.72E+00
4245,3.88,0.965016494,-0.262189179,290.6,814,7.26E+00
4246,5.09,0.988228381,-0.152985836,290.4,815,7.40E+00
4247,4.27,0.989015863,-0.147809411,289.3,816,8.26E+00
4248,4.33,0.985407898,-0.170209499,288.4,816,4.05E+00
4249,1.05,0.312334919,0.949972052,286.6,816,-3.07E+00
4250,1.81,0.950515732,0.31067643,286,816,-5.52E+00
4251,2.99,0.964095404,-0.265556117,286.5,816,3.04E+00
4252,2.51,0.926528631,-0.376224263,285.4,817,2.17E+00
4253,2.49,0.953716951,-0.3007058,286.4,817,1.86E+00
4254,1.62,0.898794046,-0.438371147,287.6,816,3.36E-01
4255,1.19,0.848048096,0.529919264,289.7,817,-3.04E-01
4256,1.52,0.22835087,0.973578903,291.3,818,-1.50E-01
4257,1.17,-0.69465837,0.7193398,293,817,1.24E+01
4258,2.84,-0.573576436,-0.819152044,294.8,817,1.20E+01
4259,3.68,-0.710799474,-0.703394703,294.8,817,9.30E+00
4260,2.2,-0.813100761,-0.58212297,294.5,817,4.32E+00
4261,1.03,-0.999390827,0.034899497,295.8,816,-3.21E+00
4262,2.56,-0.712026046,-0.702153053,297.3,815,-3.83E+00
4263,2.64,-0.364876784,-0.931055816,297.4,815,-3.93E+00
4264,1.92,0.250380004,0.96814764,293.7,816,-1.56E+00
4265,2.99,-0.518027009,-0.85536426,298.4,813,5.99E-01
4266,4.88,0.371367836,0.928485827,295.5,814,4.43E+00
4267,3.31,-0.173648178,0.984807753,294.2,814,5.79E+00
4268,2.29,0.17708474,0.984195608,291,815,5.11E+00
4269,1.27,0.348572047,0.937281989,289.6,814,1.77E+00
4270,0.69,0.156434465,0.987688341,290,814,1.37E+00
4271,3.75,-0.48480962,0.874619707,291.1,814,-9.97E-01
4272,2.58,-0.309016994,-0.951056516,290.9,814,6.77E-02
4273,4.01,-0.998806137,-0.04884977,292.2,813,4.05E-01
4274,2.36,-0.513541252,-0.858064906,288.9,813,3.92E-01
4275,4,-0.879648573,-0.475624209,290,813,-3.34E-01
4276,3.64,-0.577857624,-0.81613759,289.3,813,-5.80E-01
4277,3.08,-0.446197813,-0.894934362,290.5,812,-1.04E+00
4278,1.41,-0.85445883,-0.519519112,295,812,-4.64E-01
4279,2.9,-0.860742027,-0.509041416,298.4,812,-2.47E+00
4280,3.44,-0.845261833,-0.534352349,300.1,813,-4.61E+00
4281,0.96,-0.604599115,0.796529918,301,812,-2.27E+00
4282,3.27,-0.118403968,0.992965508,300.1,812,2.53E+00
4283,4.06,-0.185666615,0.982612797,300.8,811,6.78E-01
4284,2.8,-0.995724698,0.092370587,303,811,-3.46E+00
4285,3.56,-0.923210217,-0.384295323,303.6,811,-1.81E+00
4286,3.85,-0.915662593,-0.401947777,303.9,810,-1.69E+00
4287,4.53,-0.988228381,-0.152985836,303.9,809,2.56E+00
4288,4.61,-0.985703469,-0.16848938,303.9,808,9.94E+00
4289,0.96,-0.535826795,-0.844327926,296.2,808,8.61E+00
4290,1.35,-0.738455341,-0.674302388,298.2,807,8.44E+00
4291,0.84,-0.929132572,-0.369746757,297.1,807,8.41E+00
4292,4.01,-0.7193398,-0.69465837,293.4,807,7.86E+00
4293,3.9,-0.761538308,-0.648119901,292.6,806,8.08E+00
4294,5.03,-0.818149717,-0.575005252,294.7,806,6.84E+00
4295,4.37,-0.556295616,-0.830984469,292.9,806,4.76E+00
4296,4.45,-0.77384021,-0.633380873,292.3,806,4.93E+00
4297,4.92,-0.31067643,-0.950515732,292.4,806,4.03E+00
4298,4.92,0.005235964,-0.999986292,292.8,806,4.08E+00
4299,5.11,0.159881188,-0.987136265,292.9,806,5.51E+00
4300,5.03,0.252069358,-0.96770917,292.2,806,1.40E+01
4301,5.42,0.366501227,-0.930417568,290.9,806,1.26E+01
4302,6.45,0.567843745,-0.823136369,292.7,806,1.20E+01
4303,6.02,0.743144825,-0.669130606,291.1,808,1.26E+01
4304,5.63,0.838670568,-0.544639035,292.5,809,1.34E+01
4305,4.4,0.899557779,-0.436801788,295.2,809,7.87E+00
4306,3.08,0.886203579,-0.463296035,296.2,809,-1.00E-03
4307,1.36,0.698415285,-0.715692734,297.1,810,8.67E+00
4308,2.78,-0.455544907,-0.890212805,298.3,810,3.33E+00
4309,2.1,-0.834847863,0.55048074,298,810,-7.36E+00
4310,6.3,-0.403545296,-0.914959668,297.3,810,-9.04E+00
4311,7.58,-0.850811109,-0.525471651,293.8,811,-1.33E+01
4312,2.7,-0.626603811,-0.779337965,291.7,810,-1.15E+01
4313,3.97,0.029666244,-0.99955986,294.6,810,-2.42E+00
4314,3.83,-0.387515586,-0.921863152,292.4,812,4.89E+00
4315,2.84,-0.998026728,0.06279052,289.2,812,5.56E+00
4316,3.36,-0.258819045,-0.965925826,287.4,812,7.90E+00
4317,3.63,0.63607822,-0.771624583,286.2,812,9.86E+00
4318,3.69,0.829037573,-0.559192903,285.8,813,1.10E+00
4319,4.65,0.835807361,-0.549022818,285.9,812,-1.10E+00
4320,5.21,0.670426619,-0.741975841,285.9,813,6.74E+00
4321,2.26,0.320612991,-0.947210278,285.6,813,-1.01E+00
4322,3.21,-0.449318999,-0.893371388,284.6,813,-6.18E+00
4323,5.41,0.305695305,-0.952129393,284.6,813,-9.70E+00
4324,4.58,0.33873792,-0.940880769,284.7,813,6.98E+00
4325,3.68,0.113203214,-0.993571856,284.6,814,1.16E+01
4326,3.29,0.258819045,-0.965925826,286.8,814,1.29E+01
4327,2.05,0.5,-0.866025404,288.5,814,9.76E+00
4328,2.02,0.851726934,-0.523985906,289.4,815,6.82E+00
4329,2.03,0.656059029,-0.75470958,290.2,815,1.96E+00
4330,2.33,0.54317445,-0.839619865,290.7,815,9.16E-01
4331,2.4,0.577857624,-0.81613759,290.7,815,4.19E-01
4332,1.34,0.649448048,-0.760405966,290.2,816,1.31E-01
4333,0.93,0.5,0.866025404,289,815,-1.23E+00
4334,1.65,-0.107999356,0.994150964,288.2,815,-2.99E+00
4335,0.28,0.761538308,-0.648119901,288.6,815,-3.02E+00
4336,0.45,0.475624209,0.879648573,289,815,-2.78E+00
4337,2.21,-0.648119901,0.761538308,283.5,816,-4.08E+00
4338,1.23,0.304033061,0.952661481,284,816,-2.10E+00
4339,1.73,0.001745328,-0.999998477,284.3,815,3.36E-01
4340,2.52,-0.111468932,-0.993767919,284.4,817,3.87E+00
4341,3.33,-0.159881188,-0.987136265,284.8,816,5.64E+00
4342,3.62,-0.033155178,-0.999450216,283.6,816,4.78E+00
4343,3.49,0.183951351,-0.982935349,283.3,816,8.33E-01
4344,3.72,0.202787295,-0.979222811,283.2,816,1.25E+00
4345,4.13,0.076719028,-0.997052752,283.1,815,1.97E+00
4346,3.6,-0.481753674,-0.87630668,281.9,815,2.10E+00
4347,3.72,-0.364876784,-0.931055816,282,814,2.23E+00
4348,5.16,-0.178802215,-0.983885038,283.2,815,1.01E+01
4349,4.41,-0.187381315,-0.982287251,284.1,815,1.43E+01
4350,6.45,-0.01396218,-0.999902524,286.7,815,1.05E+01
4351,6.13,0.010471784,-0.999945169,288.4,815,5.04E+00
4352,5.22,0.017452406,-0.999847695,289.4,816,3.98E+00
4353,3.62,-0.337095258,-0.941470545,290.5,815,9.64E+00
4354,4.14,-0.268919821,-0.963162567,291.4,815,1.15E+01
4355,5.37,-0.083677843,-0.996492859,292.2,815,2.36E+00
4356,5.59,0.192521967,-0.981292664,292,816,8.62E-02
4357,4.92,0.09931975,-0.99505557,292.1,816,6.51E+00
4358,5.15,0.088894297,-0.996041065,292.7,815,2.75E+00
4359,4.66,0.05059294,-0.998719357,293.4,815,-4.24E+00
4360,4.18,-0.01396218,-0.999902524,294,815,-1.11E+00
4361,3.37,0.692143174,-0.721760228,292.5,814,2.30E+00
4362,1.9,0.886203579,-0.463296035,292.8,814,4.62E+00
4363,1.78,0.974370065,0.224951054,291.4,815,4.80E+00
4364,2.06,0.739631095,0.673012514,288.1,815,4.78E+00
4365,0.92,0.913545458,0.406736643,287.2,815,5.27E+00
4366,1.09,0.589196357,-0.807989884,286.4,815,6.89E+00
4367,1.24,-0.111468932,-0.993767919,286.2,815,4.65E+00
4368,2.62,-0.771624583,-0.63607822,285.3,815,1.18E+00
4369,2.59,-0.721760228,-0.692143174,285.2,816,0.00E+00
4370,3.16,-0.371367836,-0.928485827,285.1,815,-1.45E+01
4371,3.9,-0.026176948,-0.999657325,287.9,815,-2.72E-01
4372,4.15,0.106264071,-0.994337944,286.6,815,-5.23E+00
4373,3.25,0.059306374,-0.998239828,287,815,2.14E+00
4374,0.87,0.252069358,-0.96770917,289.1,815,1.22E+01
4375,1.41,-0.446197813,0.894934362,290.2,815,1.34E+01
4376,1.76,-0.246999013,0.969015731,291.6,815,1.37E+01
4377,3.44,-0.804893797,-0.593418887,293.8,815,1.39E+01
4378,3.12,-0.862513669,-0.506033764,294.4,815,1.34E+01
4379,3.3,-0.623879597,-0.781520472,295.3,815,1.21E+01
4380,3.83,-0.509041416,-0.860742027,295.5,815,5.27E+00
4381,3.09,-0.708339838,-0.705871571,295.6,815,1.33E+01
4382,4.09,-0.49848774,-0.866896749,297.5,814,8.47E+00
4383,5.89,-0.285688367,-0.958322574,298.5,814,9.69E+00
4384,4.61,-0.323917418,-0.946085359,298.9,814,7.84E+00
4385,4.51,-0.33873792,-0.940880769,299.6,811,8.42E+00
4386,2.64,-0.187381315,-0.982287251,299,811,1.00E+01
4387,3.53,0.416280792,0.909236109,294.4,811,1.07E+01
4388,1.39,-0.474088209,0.880477354,292.3,813,1.12E+01
4389,2.91,-0.886203579,0.463296035,292.7,812,1.09E+01
4390,2.79,-0.997314477,-0.073238197,292.3,813,9.70E+00
4391,3.19,-0.999048222,-0.043619387,292.3,812,8.39E+00
4392,1.07,-0.998239828,0.059306374,292.7,814,-7.89E+00
4393,3.61,-0.327217899,-0.944948912,290.9,813,-6.60E+00
4394,4.58,-0.63742399,-0.770513243,290.8,813,1.06E+01
4395,4.7,-0.207911691,-0.978147601,290.7,813,4.31E+00
4396,4.22,-0.033155178,-0.999450216,289.4,813,5.48E+00
4397,4.53,0.156434465,-0.987688341,291.4,813,1.25E+01
4398,3.97,0.461748613,-0.887010833,294.2,813,1.46E+01
4399,3.69,0.515038075,-0.857167301,295.5,813,1.45E+01
4400,0.63,-0.211324796,-0.977415894,297.2,814,1.44E+01
4401,1.67,-0.705871571,-0.708339838,298.3,815,6.33E+00
4402,2.26,-0.955278362,-0.29570805,299.2,814,2.92E+00
4403,4.25,0.00698126,0.999975631,298.3,815,9.48E-01
4404,4.37,-0.055821505,0.998440764,296.6,816,8.67E-01
4405,4.39,-0.055821505,0.998440764,296.7,816,2.00E+00
4406,5.07,0.043619387,0.999048222,296.8,815,1.48E+00
4407,4.73,-0.00698126,0.999975631,297.1,815,1.89E+00
4408,3.47,-0.043619387,0.999048222,296.1,816,2.72E+00
4409,4.48,-0.956304756,-0.292371705,296.7,815,2.03E+00
4410,4.03,-0.987688341,-0.156434465,294.2,814,1.61E+00
4411,3.37,-0.755853469,-0.654740814,292.7,815,1.97E+00
4412,3.1,0.848048096,-0.529919264,290.4,816,2.02E+00
4413,3.08,0.010471784,-0.999945169,289.1,816,1.32E+00
4414,2.82,-0.345298199,-0.938493023,289.8,815,1.21E+00
4415,3.87,-0.570713568,-0.821149209,290.3,816,1.09E+00
4416,2.96,0.199367934,-0.979924705,288.8,816,1.81E+00
4417,3.9,-0.592013179,-0.805928282,289.6,817,2.60E+00
4418,4.19,-0.576432316,-0.817144898,290.1,817,1.06E+00
4419,4.39,-0.695912797,-0.718126298,290.3,817,3.34E+00
4420,4.41,-0.305695305,-0.952129393,289.1,817,2.39E-01
4421,2.95,0.942057453,-0.33545157,287.2,818,9.71E+00
4422,3.29,0.405141587,-0.914253955,289.3,817,8.97E+00
4423,4.05,0.939094252,-0.343659695,289.3,819,1.20E+01
4424,3.05,0.999876632,0.015707317,291.1,820,1.37E+01
4425,2.81,0.96174131,0.273959219,292.5,820,1.20E+01
4426,2.46,0.821149209,0.570713568,293.5,821,7.38E+00
4427,2.26,0.634730513,0.772733573,295.1,821,5.56E+00
4428,2.6,0.411514359,0.911403277,296,822,1.20E+00
4429,4.14,0.159881188,0.987136265,295.7,822,6.31E-01
4430,2.95,0.381070376,0.924546034,295.6,822,2.39E+00
4431,3.82,0.31067643,0.950515732,295.5,823,8.46E-01
4432,3.74,0.064532308,0.997915618,294.9,824,1.86E+00
4433,4.14,0.113203214,0.993571856,294.7,822,5.50E+00
4434,4.55,-0.180519145,0.983571471,292.7,823,2.98E+00
4435,2.63,0.047106451,0.998889875,290.8,825,4.15E+00
4436,2.8,0.364876784,0.931055816,287.9,826,1.65E+00
4437,0.9,0.074978727,0.997185134,287,825,1.09E+00
4438,1.02,0.866896749,0.49848774,286.7,826,9.20E-01
4439,0.58,-0.233445364,-0.97236992,286.7,826,3.36E-01
4440,0.47,-0.337095258,0.941470545,287.3,827,5.19E-01
4441,2.29,-0.996637387,0.081938509,286.8,827,3.58E-01
4442,1.61,0.980955155,0.194234351,286.7,828,5.07E-01
4443,0.71,-0.61152704,0.791223533,285.4,828,-2.98E-01
4444,0.81,0.999780683,0.02094242,284.7,829,-1.03E+00
4445,0.38,0.031410759,-0.99950656,286,829,-1.73E+00
4446,2.31,-0.929132572,0.369746757,288.9,829,-2.66E+00
4447,3.68,-0.64412363,0.764921401,290.9,829,2.01E+00
4448,4.36,-0.780430407,0.625242656,292.1,829,-3.84E+00
4449,4.36,-0.776046407,0.630675807,293.3,829,8.99E+00
4450,4.93,-0.64678978,0.76266833,294,829,6.63E+00
4451,5.08,-0.630675807,0.776046407,294.6,830,6.16E+00
4452,4.88,-0.739631095,0.673012514,295.5,830,-6.04E+00
4453,5.39,-0.730162277,0.683273774,296.3,829,-7.58E+00
4454,5.7,-0.755853469,0.654740814,296.9,828,-6.89E+00
4455,5.41,-0.722967146,0.690882411,297.3,827,-9.88E+00
4456,5.93,-0.824126189,0.566406237,297.6,828,-8.80E+00
4457,4.55,-0.712026046,0.702153053,294.8,827,-6.59E+00
4458,5.03,-0.767165152,0.641449632,294.5,828,-3.62E+00
4459,2.85,-0.544639035,0.838670568,293.2,828,-7.87E-01
4460,1.1,0.238533458,0.97113428,291.2,828,-1.60E+00
4461,1.29,-0.99955986,0.029666244,290.9,828,-2.23E+00
4462,1.66,-0.576432316,-0.817144898,290.3,828,-8.79E-01
4463,4.37,-0.96814764,-0.250380004,291.9,827,-2.62E+00
4464,6.76,-0.882947593,-0.469471563,292.4,827,-4.21E+00
4465,6.97,-0.918446381,-0.395545503,292,827,-7.46E+00
4466,5.28,-0.952129393,-0.305695305,291.4,827,-8.79E+00
4467,4.69,-0.947210278,-0.320612991,290.7,827,-1.16E+01
4468,4.95,-0.940880769,-0.33873792,290.1,827,-1.19E+01
4469,5.82,-0.871213811,-0.490903754,290.4,826,-5.98E+00
4470,7.1,-0.864274802,-0.503019947,291.7,826,-1.64E+01
4471,7.43,-0.88376563,-0.467929814,293,826,-3.13E+00
4472,7.79,-0.864274802,-0.503019947,294.6,826,1.74E+00
4473,7.19,-0.853550797,-0.521009632,295.4,826,-1.60E+01
4474,7.39,-0.871213811,-0.490903754,297.2,825,-3.55E+01
4475,6.47,-0.86949493,-0.493941867,298.4,825,-2.70E+01
4476,6.08,-0.795473481,-0.6059884,299.8,825,-2.61E+01
4477,5.33,-0.829037573,-0.559192903,300.9,824,-1.26E+01
4478,3.75,-0.764921401,-0.64412363,301.9,824,-1.30E+01
4479,3.1,-0.320612991,-0.947210278,302.4,823,-4.34E+00
4480,2.72,-0.684547106,-0.728968627,302.5,823,-1.59E+00
4481,4.89,-0.617035875,-0.786935022,301.5,823,8.96E-01
4482,3.32,0.226651307,-0.973975967,299.6,823,4.41E+00
4483,3.26,-0.563526049,0.826098294,297,823,6.95E+00
4484,1.56,-0.891006524,0.4539905,293.6,823,8.13E+00
4485,3.4,-0.727772758,-0.685818353,293.1,822,8.54E+00
4486,6.79,-0.929132572,-0.369746757,294.9,822,8.01E+00
4487,6.19,-0.891006524,-0.4539905,294.4,822,6.86E+00
4488,5.65,-0.801775644,-0.597625147,293.7,822,1.19E+01
4489,5.02,-0.712026046,-0.702153053,293,822,1.01E+01
4490,5.4,-0.589196357,-0.807989884,292.7,822,-2.98E+00
4491,5.31,-0.572145873,-0.820151876,292.5,822,-2.43E+00
4492,4.78,-0.577857624,-0.81613759,292.4,822,-6.00E+00
4493,4.46,-0.449318999,-0.893371388,293,821,1.31E+00
4494,3.83,-0.447759088,-0.894154237,296.5,821,5.37E+00
4495,3.24,-0.464842046,-0.885393626,299.4,821,3.01E+00
4496,2.97,-0.400349033,-0.91636273,301.6,821,1.21E+01
4497,3.11,-0.272280247,-0.962217994,302.8,821,-4.03E+00
4498,2.56,-0.28736052,-0.957822495,303.2,821,-1.70E+01
4499,2.69,-0.377840787,-0.925870585,303.9,821,-1.44E+01
4500,2.75,-0.592013179,-0.805928282,304.4,821,-7.31E+00
4501,2.91,-0.649448048,-0.760405966,304.8,820,7.05E+00
4502,2.73,-0.674302388,-0.738455341,304.8,820,1.09E+01
4503,2.72,-0.891006524,-0.4539905,305,819,1.10E+01
4504,2.58,-0.928485827,-0.371367836,305,819,1.08E+01
4505,3.97,-0.986285602,-0.165047606,304.2,817,8.82E+00
4506,3.12,-0.882126866,0.471011881,303,818,7.47E+00
4507,2.04,-0.828060335,0.560638995,299.4,818,8.36E+00
4508,3.77,0.999742609,0.022687334,298.8,818,7.65E+00
4509,2.01,0.158158067,-0.987413807,296.1,818,6.08E+00
4510,4.89,-0.900318771,-0.435231099,297.5,819,4.88E+00
4511,7.71,-0.946085359,-0.323917418,297.6,819,3.71E+00
4512,3.6,-0.97154912,-0.236838146,294.8,819,3.58E-01
4513,5.24,-0.867765453,-0.496973961,295.5,818,-7.21E+00
4514,5.43,-0.622514637,-0.782608157,296.2,818,-5.83E+00
4515,5.3,-0.441505853,-0.89725837,296.5,818,-6.45E+00
4516,5.27,-0.41310443,-0.910683661,295.6,818,-1.14E+01
4517,5.36,-0.158158067,-0.987413807,295.3,818,1.92E+00
4518,5.16,0.192521967,-0.981292664,298.6,818,4.71E+00
4519,5.58,0.480223497,-0.877146164,300.4,818,-4.71E+00
4520,4.86,0.724171861,-0.689619544,301.4,819,-1.05E+01
4521,3.32,0.955793015,-0.294040325,302,820,-1.28E+00
4522,4.02,0.993372766,0.11493715,301.4,820,3.72E+00
4523,3.84,0.987136265,-0.159881188,302.1,820,9.21E+00
4524,3.76,0.993767919,-0.111468932,302.6,821,1.02E+01
4525,4.2,0.997052752,-0.076719028,302.7,821,6.43E+00
4526,3.97,0.938493023,0.345298199,302.4,820,3.75E+00
4527,3.96,0.804893797,0.593418887,302,820,4.70E+00
4528,3.97,0.471011881,0.882126866,301.6,821,3.70E+00
4529,2.6,-0.350207381,0.936672189,301.4,820,3.70E+00
4530,2.6,-0.725374371,0.688354576,299.9,820,3.55E+00
4531,1.64,-0.48480962,0.874619707,298.4,821,2.48E+00
4532,2.05,-0.70463421,0.709570737,295.5,821,1.32E+00
4533,1.38,-0.71447268,0.699663341,294.6,821,5.19E-01
4534,0.33,0.107999356,-0.994150964,294.4,821,-2.53E-02
4535,0.35,-0.600420225,0.799684658,293.7,822,-5.26E-01
4536,0.28,0.939692621,-0.342020143,292.9,822,-6.14E-01
4537,0.77,0.882947593,-0.469471563,292,822,-6.83E-01
4538,2.72,-0.29570805,-0.955278362,291.9,821,-2.90E+00
4539,1.1,0.817144898,-0.576432316,294,822,-2.47E+00
4540,2.5,0.964557418,0.26387305,291.3,823,6.42E-01
4541,0.82,-0.943800952,0.330514393,290.9,823,2.42E+00
4542,1.82,-0.560638995,-0.828060335,291.4,823,5.76E+00
4543,2.38,-0.785856893,-0.618408395,294.7,823,3.53E+00
4544,0.91,0.101056297,-0.994880709,297,823,-2.03E+00
4545,1.94,-0.471011881,0.882126866,300,823,3.76E+00
4546,3.59,-0.024432178,0.99970149,299.1,824,1.23E+01
4547,3.68,-0.317304656,0.948323655,299.4,824,1.37E+01
4548,4.04,-0.409923034,0.912120116,300.2,824,1.41E+01
4549,2.95,0.532876276,0.846193166,299,824,2.08E+00
4550,4.54,-0.318959309,0.94776841,299.9,823,-7.54E+00
4551,4.75,-0.419452082,0.907777479,300.9,822,-8.33E+00
